city,timestamp,temperature_2m,apparent_temperature,precipitation,wind_gusts_10m,pm2_5,us_aqi,european_aqi
Mumbai,2025-06-20T00:00,26.0,30.5,1.5,27.7,16.4,63,37
Mumbai,2025-06-20T01:00,26.4,30.7,0.4,29.5,15.4,63,37
Mumbai,2025-06-20T02:00,27.5,31.8,0.1,34.9,14.7,63,37
Mumbai,2025-06-20T03:00,27.5,31.1,0.2,42.8,14.2,62,37
Mumbai,2025-06-20T04:00,27.3,30.6,0.2,42.5,13.6,62,36
Mumbai,2025-06-20T05:00,26.7,30.0,0.3,42.1,13.0,61,35
Mumbai,2025-06-20T06:00,28.0,32.6,0.4,40.0,12.9,61,34
Mumbai,2025-06-20T07:00,28.5,32.8,0.0,35.3,13.9,60,34
Mumbai,2025-06-20T08:00,29.5,33.5,0.0,38.2,15.8,60,33
Mumbai,2025-06-20T09:00,29.1,32.5,0.1,43.2,16.8,60,33
Mumbai,2025-06-20T10:00,29.0,32.2,0.9,47.5,16.9,60,33
Mumbai,2025-06-20T11:00,29.5,34.4,0.3,46.4,17.6,60,33
Mumbai,2025-06-20T12:00,27.6,31.7,0.3,47.9,18.0,60,33
Mumbai,2025-06-20T13:00,28.2,32.6,0.3,49.0,18.7,60,33
Mumbai,2025-06-20T14:00,27.9,32.7,0.4,50.8,19.4,60,33
Mumbai,2025-06-20T15:00,27.5,31.0,0.9,49.7,18.5,60,34
Mumbai,2025-06-20T16:00,27.7,31.1,0.5,49.7,17.4,60,34
Mumbai,2025-06-20T17:00,27.4,30.8,0.5,46.8,22.4,60,34
Mumbai,2025-06-20T18:00,28.0,32.7,0.2,36.4,22.2,60,34
Mumbai,2025-06-20T19:00,26.0,30.3,1.8,38.2,21.1,60,35
Mumbai,2025-06-20T20:00,26.6,31.1,0.3,31.0,20.2,61,35
Mumbai,2025-06-20T21:00,26.8,31.3,0.4,29.9,19.5,61,36
Mumbai,2025-06-20T22:00,26.6,31.2,0.8,28.1,18.5,61,36
Mumbai,2025-06-20T23:00,26.4,30.6,0.5,31.3,17.9,61,36
Mumbai,2025-06-21T00:00,25.5,29.9,1.2,33.5,16.7,61,36
Mumbai,2025-06-21T01:00,25.4,29.9,0.9,28.1,15.9,61,36
Mumbai,2025-06-21T02:00,24.9,29.4,1.2,25.6,16.2,61,35
Mumbai,2025-06-21T03:00,24.9,28.8,2.3,35.3,16.2,61,35
Mumbai,2025-06-21T04:00,25.2,29.8,0.2,29.9,15.8,62,36
Mumbai,2025-06-21T05:00,25.4,29.8,0.4,29.2,14.2,62,36
Mumbai,2025-06-21T06:00,27.6,32.0,0.0,30.2,14.3,62,36
Mumbai,2025-06-21T07:00,28.3,33.5,0.0,29.5,15.2,62,36
Mumbai,2025-06-21T08:00,28.6,33.9,0.0,34.6,16.4,62,36
Mumbai,2025-06-21T09:00,29.2,34.0,0.0,39.6,16.3,62,36
Mumbai,2025-06-21T10:00,27.5,31.7,1.2,45.4,16.6,62,36
Mumbai,2025-06-21T11:00,29.5,33.9,0.3,49.3,18.0,62,36
Mumbai,2025-06-21T12:00,29.4,33.7,0.1,52.6,17.8,62,36
Mumbai,2025-06-21T13:00,30.0,34.8,0.2,49.7,18.0,62,36
Mumbai,2025-06-21T14:00,28.7,33.7,0.6,51.1,19.0,62,36
Mumbai,2025-06-21T15:00,28.5,33.2,0.3,45.0,18.5,62,36
Mumbai,2025-06-21T16:00,28.2,32.2,0.1,47.5,17.2,62,36
Mumbai,2025-06-21T17:00,28.5,33.0,0.1,43.2,18.5,62,36
Mumbai,2025-06-21T18:00,28.5,32.7,0.1,39.2,18.7,62,35
Mumbai,2025-06-21T19:00,28.3,32.2,0.0,40.0,19.2,61,35
Mumbai,2025-06-21T20:00,28.4,31.8,0.1,40.0,18.8,61,35
Mumbai,2025-06-21T21:00,28.0,32.1,0.0,41.0,18.3,61,34
Mumbai,2025-06-21T22:00,27.9,32.3,0.0,36.0,17.4,61,34
Mumbai,2025-06-21T23:00,27.0,30.9,0.7,33.5,17.0,61,34
Mumbai,2025-06-22T00:00,27.0,31.3,0.4,30.2,16.5,61,34
Mumbai,2025-06-22T01:00,25.9,29.8,0.9,34.9,16.1,61,34
Mumbai,2025-06-22T02:00,25.9,29.5,1.1,36.7,16.9,61,34
Mumbai,2025-06-22T03:00,26.2,29.6,0.3,38.5,17.5,61,34
Mumbai,2025-06-22T04:00,26.5,30.7,0.7,41.0,18.5,61,34
Mumbai,2025-06-22T05:00,25.7,29.6,1.3,38.9,19.2,61,35
Mumbai,2025-06-22T06:00,27.9,31.3,0.2,35.6,19.8,62,35
Mumbai,2025-06-22T07:00,27.5,31.0,1.0,40.0,20.7,62,36
Mumbai,2025-06-22T08:00,28.5,32.6,0.0,41.4,19.6,63,36
Mumbai,2025-06-22T09:00,27.4,30.6,0.5,47.9,18.3,63,37
Mumbai,2025-06-22T10:00,28.6,32.8,0.4,44.6,20.2,63,37
Mumbai,2025-06-22T11:00,28.9,33.7,0.8,45.7,21.3,63,37
Mumbai,2025-06-22T12:00,29.1,33.3,0.5,45.0,22.0,64,38
Mumbai,2025-06-22T13:00,28.5,32.7,0.0,51.1,21.6,64,38
Mumbai,2025-06-22T14:00,28.9,32.9,0.6,51.5,21.2,64,38
Mumbai,2025-06-22T15:00,29.0,32.8,0.1,56.5,19.2,65,39
Mumbai,2025-06-22T16:00,28.8,31.4,0.2,58.0,18.3,65,39
Mumbai,2025-06-22T17:00,28.4,32.0,0.2,56.5,18.7,65,39
Mumbai,2025-06-22T18:00,28.2,31.7,0.3,41.0,17.9,65,39
Mumbai,2025-06-22T19:00,26.4,30.0,0.9,41.0,17.9,65,39
Mumbai,2025-06-22T20:00,26.8,30.6,0.5,36.4,17.7,65,39
Mumbai,2025-06-22T21:00,27.0,31.1,0.2,38.2,17.1,65,39
